Best Fitness, Average Fitness, Worst Fitness
1000.0, 991.075, 829.0
1000.0, 989.755, 849.0
1000.0, 990.535, 829.0
1000.0, 993.325, 863.0
1000.0, 995.745, 925.0
1000.0, 993.405, 770.0
1000.0, 994.95, 845.0
1000.0, 995.635, 905.0
998.0, 989.57, 829.0
1000.0, 995.59, 767.0
1000.0, 995.21, 845.0
1000.0, 988.5, 788.0
1000.0, 991.92, 829.0
1000.0, 995.03, 859.0
1000.0, 990.295, 789.0
1000.0, 995.315, 931.0
1000.0, 993.7, 857.0
1000.0, 995.98, 837.0
998.0, 991.11, 874.0
1000.0, 996.435, 921.0
1000.0, 993.955, 919.0
1000.0, 992.74, 913.0
1000.0, 990.945, 768.0
1000.0, 993.54, 899.0
1000.0, 994.765, 936.0
1000.0, 996.77, 899.0
1000.0, 996.03, 829.0
1000.0, 993.57, 837.0
998.0, 991.365, 872.0
1000.0, 993.515, 862.0
1000.0, 994.84, 845.0
1000.0, 993.595, 827.0
1000.0, 993.77, 864.0
1000.0, 995.445, 888.0
1000.0, 992.23, 863.0
1000.0, 992.13, 829.0
1000.0, 995.06, 888.0
1000.0, 996.72, 889.0
